"car_id","car_make","car_model","car_gears","car_fuel_type","car_transmission_type"
"7253d1f1af375d335ed8bb6c47b40639",CHRYSLER,"","",Unknown,""
"8145b6376671de1b3dc5f8fc3a4a04f0",CHRYSLER,"","",Unknown,""
"067d3204328b674ee971bd7ac16aa7c8",CHRYSLER,"","",Unknown,""
"11b1943fdf5ac522393e66f4495963bf",CHRYSLER,"","",Unknown,""
"2df534b69c23f71433f4074ca0f0b4be",CHRYSLER,"","",Unknown,""
"8b869f252f061c81ea59fd58f6ee3349",CHRYSLER,"","",Unknown,""
"6469e2593baf7704250dc5d04ea35aba",CHRYSLER,"","",Unknown,""
"316e9ec0962728d450760bc557d947a2",CHRYSLER,"","",Unknown,""
"03286036d86ac61fe5fe48d337b312c7",CHRYSLER,"","",Unknown,""
f5e63de70948612027b6cfdb02402d5c,CHRYSLER,"","",Unknown,""
"95fefa200b5417ac20548c3d40d2e508",CHRYSLER,"","",Unknown,""
"31d44dc5f8464af7e6e8cb784c0cd95e",CHRYSLER,"","",Unknown,""
"2374a23f8c5d3effd8d29ac8612beaca",CHRYSLER,"","",Unknown,""
bf85602fd7e624b4a87823d7d20f3482,CHRYSLER,"","",Unknown,""
"25b3d393929edc54f876f4bab4dcc9e4",CHRYSLER,"","",Unknown,""
"614b0ecfd3d73779d9460bec15c20b2d",CHRYSLER,"","",Unknown,""
"38c07ed1c49021aac653b6608aade26e",CHRYSLER,"","",Unknown,""
"5ab5948b4bb66da134673fabf643d654",CHRYSLER,"","",Unknown,""
"8073369150dea73b8e18805b92c0e821",CHRYSLER,"","",Unknown,""
c813bddec50b110cd480164f547d586f,CHRYSLER,"","",Unknown,""
ddef7db8a9cf735fe59b2e612da684ee,CHRYSLER,"","",Unknown,""
"7b5d8f8a017e22a32d0734c78511d1b0",CHRYSLER,"","",Unknown,""
"6c082019e8ea2c6980c4288a4029df75",CITROEN,"","",Unknown,""
dc1e2be4130b9dfc53164850a787d308,CITROEN,"","",Unknown,""
"2cc5c747bf26bb9a5cc96e9f160b7f9e",CITROEN,"","",Unknown,""
b97fec885336e2c74be17122f7c7191f,CITROEN,"","",Unknown,""
"9a3176c42f63a7323e2e7badac0ba8a3",CITROEN,"","",Unknown,""
"823d33f65119f3b7983b195775ad740c",CITROEN,"","",Unknown,""
"485d338297a395eb957c9cf2425f058b",CITROEN,"","",Unknown,""
"35e477bceab11a073a46839c7619fc8c",CITROEN,"","",Unknown,""
"3a9bb09b5d9a91fed83269bdb0b5145b",CITROEN,"","",Unknown,""
aa518b577f1b737a2746327016915e47,CITROEN,"","",Unknown,""
ee0bfd5f8284dc99cbec0c3057ea99df,CITROEN,"","",Unknown,""
c007c6c712ddb17a6c7874fc8ee85c21,CITROEN,"","",Unknown,""
"00d572685eccc917c9f41c18a141175f",CITROEN,"","",Unknown,""
"22fc70932fde5f320ad7102f1d89ccea",CITROEN,"","",Unknown,""
"5d5ce70a94103a9f5ecdbb4a737f7807",CITROEN,"","",Unknown,""
"6b36c86d30ee688d1c35dbf375616e0b",CITROEN,"","",Unknown,""
"3e3efc17ca0ede1abd2b9dfcf5a5bfce",CITROEN,"","",Unknown,""
bcd490a855fe43529fa21ddb022b93e8,CITROEN,"","",Unknown,""
fe41d08df871491cf54d20e4b42534bd,CITROEN,"","",Unknown,""
"39866dceca8cb6adb3c7c09c1ae76f85",CITROEN,"","",Unknown,""
"95078f51707c0590026123199a0372e5",CITROEN,"","",Unknown,""
dd815ef89128847096c37a995a890568,CITROEN,"","",Unknown,""
d8dfffc63ba3489bd1f3dd315faee628,CITROEN,"","",Unknown,""
"3f91fdbfd0c382347c496523574a8ed8",CITROEN,"","",Unknown,""
"2b32b2beb30d48826bbe5f74f5649261",CITROEN,"","",Unknown,""
"5da8d465d75681591c2e02fdfde6f67e",CITROEN,"","",Unknown,""
"90a8da4640f27dc6fbaca62410160864",CITROEN,"","",Unknown,""
"3a47a0684dcca6648c4adf345ab77a3c",CITROEN,"","",Unknown,""
a71ec811ecf99cdab540d0471268d772,CITROEN,"","",Unknown,""
e6af6fcbbecbc1a460ca781247f448ba,CITROEN,"","",Unknown,""
"015f2f3b1259310af396b2ac22912336",CITROEN,"","",Unknown,""
"0cb81df92b3b0dda33e59d3e89b0c0bd",CITROEN,"","",Unknown,""
"8e8955321a0b29f3c7512ad45bdba381",CITROEN,"","",Unknown,""
"3edebef4350d55aa6d107003fd4244b8",CITROEN,"","",Unknown,""
bf0f97cb7b6dd3df8e43d40917b9c955,CITROEN,"","",Unknown,""
"1d85aec0e2cc816e27286e05ec9f9d60",CITROEN,"","",Unknown,""
a16fff5ab0b056e6a8efc38bb994b2d4,CITROEN,"","",Unknown,""
a6d02081fe2534eaa2799e527bc8be9a,CITROEN,"","",Unknown,""
fa4dee93f34ecee76ae3698b6aa4858d,CITROEN,"","",Unknown,""
"6a093ab125921083649608cdc28cd030",CITROEN,"","",Unknown,""
"4dbc1986e0c2335326e3475f27e06653",CITROEN,"","",Unknown,""
"5b76140535b5338aeb9455978229cd76",CITROEN,"","",Unknown,""
"958d73708f6906b51a052245590707a2",CITROEN,"","",Unknown,""
a98e9c6090fdcd088a47e366b96f384e,CITROEN,"","",Unknown,""
c0693ae898bbf76f53cef000dc8aa2d3,CITROEN,"","",Unknown,""
"7892a1308ed13e4f70a3e9494b428642",CITROEN,"","",Unknown,""
"6ec3c0038defe53392fb3d432f048aa1",CITROEN,"","",Unknown,""
"5ac35c099a264349828dea958e93131c",CITROEN,"","",Unknown,""
"7ab331f6babd5f220a9e68607a3e28a9",CITROEN,"","",Unknown,""
fb6348be8ce702c489f3dbee8ca30c97,CITROEN,"","",Unknown,""
"45abea56f5d6370334d9c2f37f552da5",CITROEN,"","",Unknown,""
"680e302f8e13ef1f3c270d2b8c8b7cb8",CITROEN,"","",Unknown,""
adfe0c5b4478dcb8c9170c59c27f1766,CITROEN,"","",Unknown,""
eb267305ff6dfdbcc7aef99b29ccc07c,CITROEN,"","",Unknown,""
f751108237657cc657e9ca5f83edf199,CITROEN,"","",Unknown,""
"7502b8ae5afb094ec31524bb302faa44",CITROEN,"","",Unknown,""
"6a62c114ef8be211e81f825c2006a677",CITROEN,"","",Unknown,""
"1b8c9371d157f370084d32ef950fd003",CITROEN,"","",Unknown,""
"37acad5514c1c20a5f3168c354ae951d",CITROEN,"","",Unknown,""
"4aa04891d7b37ae58398d09d4debf07c",CITROEN,"","",Unknown,""
ad60165cdb54f62f4d757bd5f9bbee5b,CITROEN,"","",Unknown,""
"36e4f58590c1d9a82940145d11389aa9",CITROEN,"","",Unknown,""
"271faa26744e2be38a0648f131170ede",CITROEN,"","",Unknown,""
"6a99c2470bf64bb66504a3be13b678e5",CITROEN,"","",Unknown,""
"43078d633d4a30ac33e321c081cadcbb",CITROEN,"","",Unknown,""
"8d49c59acda7ac793d4dafd15ddf51e2",CITROEN,"","",Unknown,""
"6ca8bc24dedf8041285e255d7f19bcba",CITROEN,"","",Unknown,""
"8aa6fe4927f8ef5b6fb8541887749bc9",CITROEN,"","",Unknown,""
"6ed49557e27ef4d0904c3733b1bd9850",CITROEN,"","",Unknown,""
aff6411f934930d9cff366202f5b7f2b,CITROEN,"","",Unknown,""
"4a842ee9bcb75d819b7b8882b8bb2375",CITROEN,"","",Unknown,""
"1de6fd2255ac08a58c0fcc75f2f0aab0",CITROEN,"","",Unknown,""
e361a50315192f7b6e74b9dc64c6b6d7,CITROEN,"","",Unknown,""
"020e95c763a86a4347ad6dbda369a3da",CITROEN,"","",Unknown,""
c3f434db3e2db019da84aaa2bdc04d44,CITROEN,"","",Unknown,""
"087a7ba76fc8f97d6fc94ac0afaa259b",CITROEN,"","",Unknown,""
bd479d6c337ee1e3871f310bfcb73a66,CITROEN,"","",Unknown,""
"86a0d63b1a85b079b86184fe6fd707c3",CITROEN,"","",Unknown,""
"1834459e39fd04ce69cf184aebb269e2",CITROEN,"","",Unknown,""
"773b3bd348bad3ee2fc6baba3312f32f",CITROEN,"","",Unknown,""
e21ec19f01dee4b9d540185ab76e65db,CITROEN,"","",Unknown,""
"32d108aaef6274dd6929895ae8f250ae",CITROEN,"","",Unknown,""
"60257b3bfffe0d3d8b0871271be6fe95",CITROEN,"","",Unknown,""
"31d512c106d0884759727c9e1423fd6c",CITROEN,"","",Unknown,""
c5459c3861a1a3e17e1b133eb205b2f5,CITROEN,"","",Unknown,""
e52c40b63cf16fbfae566c06f5850ce0,CITROEN,"","",Unknown,""
"3db919b5b676b61a28b1617fdf55750e",CITROEN,"","",Unknown,""
"8e7c322130f7f119a9a6b0a1441d583a",CITROEN,"","",Unknown,""
b8c907af238f5979e776d07b72aaa2b6,CITROEN,"","",Unknown,""
cc06d9d5e7ef865092d822a3e9625bd2,CITROEN,"","",Unknown,""
"9702e70e6c839f6a9d6accab1284fda2",CITROEN,"","",Unknown,""
aafe245979631837f25e8c878f1e7168,CITROEN,"","",Unknown,""
"57f55c0571d33ffb4af2b15588627102",CITROEN,"","",Unknown,""
f520646fd700a8304c37c3d8407a7907,CITROEN,"","",Unknown,""
d346a3551e6cba2fa6140e0fcb422199,CITROEN,"","",Unknown,""
"0f59766597e2cbaa77aaa91eefd3166f",CITROEN,"","",Unknown,""
"53aa5c2345de89bc31fb34a59dd93dd4",CITROEN,"","",Unknown,""
"5a7a3c95392da4e79fdb71694e85f930",CITROEN,"","",Unknown,""
"45a5845ce0532cffa2eaffe51d0034e2",CITROEN,"","",Unknown,""
e65ce31a92680ed148767971dc0ebaae,CITROEN,"","",Unknown,""
"51117d65443ffde2e039829d09b6ee50",CITROEN,"","",Unknown,""
"43e53c8eb8911d6897ca4ff3c8c585f5",CITROEN,"","",Unknown,""
"8c108bde70a19520fd10b29542f6ca26",CITROEN,"","",Unknown,""
aa8c9e4292ee1394051775e4ce64e38b,CITROEN,"","",Unknown,""
"24570e039e9cd3d3d9ecee8857e34302",CITROEN,"","",Unknown,""
f13e0f6a08d981f17140a29021aa6266,CITROEN,"","",Unknown,""
e9779f81bc5c0adf95369fc3b9b0e7ff,CITROEN,"","",Unknown,""
"917c209665dbd3270f86c24842926626",CITROEN,"","",Unknown,""
"8fded7a061a994398f6a08e2b5d0abcc",CITROEN,"","",Unknown,""
e75851533f5f804ee7bf140dfcda9494,CITROEN,"","",Unknown,""
b88dae4d196bb8954d5255abb8cbd646,CITROEN,"","",Unknown,""
"32dbfe4ddf05aa8a6bb7b93a40fe02d7",CITROEN,"","",Unknown,""
aaec48509aa6b43fdffa01211b090d36,CITROEN,"","",Unknown,""
"6db22059b958fc3e1505eec5ad89700f",CITROEN,"","",Unknown,""
"1fa25f484f0c4b26ec67facf14155eed",CITROEN,"","",Unknown,""
ccbccfd538710c3699f24bc559e65cb7,CITROEN,"","",Unknown,""
"0148317a7e30edcbb994ce6faf2f20ff",CITROEN,"","",Unknown,""
"7d8247317aa31ffa43ba415f83c2d680",DACIA,"","",DIESEL,""
"4b8a92c3ffe3ee5d580b593a34588562",DACIA,"","",DIESEL,""
"10bf5be54ae09d92ab1aec43c259d3eb",DS,"","",DIESEL,""
"67c181934f5acf47be6761cf301e8fc8",DS,"","",DIESEL,""
"7a52560865fd4b482c1bb12cf211d87f",DS,"","",DIESEL,""
"095c0fc9759d9ddcc2364db34d503541",FIAT,"","",DIESEL,""
e2aa45c8fa649fd5b044e9f843756522,FIAT,"","",DIESEL,""
"362f6b7f280efb6c7c38d21163ca4e96",FIAT,"","",DIESEL,""
"7aeba7941adbe34594c270a28b5e6863",FIAT,"","",DIESEL,""
"055c97751f240a9a4f5ace721141a6e5",FIAT,"","",DIESEL,""
"4e821732ef8a136493d6e75bc307af40",FIAT,"","",DIESEL,""
"6653f0567ee0d838e15b5bf7658860bf",FIAT,"","",DIESEL,""
"39a4af7fae00cd64086e7741892c9b4c",FORD,"","",DIESEL,""
"555ed146e05555c2ead38d155710d58b",FORD,"","",DIESEL,""
a425e35d22cf67811be9964cf4aab41b,FORD,"","",DIESEL,""
"78c6bf2b7e17b52979ef71037bfb074c",FORD,"","",DIESEL,""
cdf36093154a6ff66bcd19999b2e05ed,FORD,"","",DIESEL,""
b0ca5bf9a897e3ac250787cb35cd5dc9,FORD,"","",DIESEL,""
b294ea5a46f32c558392a6db47a84433,FORD,"","",DIESEL,""
"187bfa7ea2c7d1dde0e969b973ed38f9",FORD,"","",DIESEL,""
"56e5f127e3b90d9219aa639e5cee96e3",FORD,"","",DIESEL,""
e3f7699b253e7946d75bb93829ef3e21,FORD,"","",DIESEL,""
a5fad2d5249a0c2a74eae4310581fc30,FORD,"","",DIESEL,""
"6b5cbf43742ddd3348320a4ea6bda64b",FORD,"","",DIESEL,""
ebe64ede6cb89af992d139edfb7dc771,FORD,"","",DIESEL,""
cf927250737caeedaea6c3df2cbee7a8,HONDA,"","",DIESEL,""
"3dc78eda757ce54991c9779d4f2685d5",HYUNDAI,"","",DIESEL,""
"8b42f84a063218cb0e77666c7ef3468f",HYUNDAI,"","",DIESEL,""
"4ae27d1f182bcafccabf4c40c8bc4f98",HYUNDAI,"","",DIESEL,""
"44cbd1ec94e5514a366ced0c47bc66b4",HYUNDAI,"","",DIESEL,""
"8af0b21256bae019c27412d2f8cde0c8",HYUNDAI,"","",DIESEL,""
"793e5dad31c3c23e2cf37c026f99668b",HYUNDAI,"","",DIESEL,""
"615fd035aee9c1cc22d1bce882a29b69",HYUNDAI,"","",DIESEL,""
"58dfccdff16044f07022bdc60e795719",HYUNDAI,"","",DIESEL,""
"9523bbc8d3b2433d311a70cfafc56a72",HYUNDAI,"","",DIESEL,""
a6f565bfbdc19df74b2ef730814556cf,HYUNDAI,"","",DIESEL,""
"4e7df825e28dd211cfd0b7a2e66e4f4f",HYUNDAI,"","",DIESEL,""
"61de6f9bfa783a0ab6069165f0c8a992",HYUNDAI,"","",DIESEL,""
"844962cce0cb2e97d9efee777e61b5ac",HYUNDAI,"","",DIESEL,""
"28ffee3c4b249ede2661d0394edf5839",HYUNDAI,"","",DIESEL,""
"7a9f38a09b7872b916bea86927c65ce9",HYUNDAI,"","",DIESEL,""
ff2f7bfda13aba392de6851e49e09850,HYUNDAI,"","",DIESEL,""
"930ddbb9a5e407d31bf2442f6b9b7e13",HYUNDAI,"","",DIESEL,""
"361d7f172d8a6becbd798482e0f72968",HYUNDAI,"","",DIESEL,""
"7d2bf80432a088dad291210dddd54225",HYUNDAI,"","",DIESEL,""
"94b2517f34a39f48a01a40ac51a6fde1",HYUNDAI,"","",DIESEL,""
b7a1ddba48c245e342b54dc560c9abc3,HYUNDAI,"","",DIESEL,""
"92079bd4dfa292e76595b6a0a36936fe",HYUNDAI,"","",DIESEL,""
"69eb4549f62b4a04dde08f986a3b9c37",HYUNDAI,"","",DIESEL,""
f2784e0518845d6cdb2bc5edb478a40a,HYUNDAI,"","",DIESEL,""
a954248da4e0ef50c4b4d7bde148a113,HYUNDAI,"","",DIESEL,""
"29ec6d6d3f8c2e6e4df3008bcdb9ca16",FIAT,"","",Unknown,""
bef0a6429cfb23947aeba1357e705cb8,JEEP,"","",DIESEL,""
b35af163006398954d519fb228b05533,KIA,"","",DIESEL,""
"60e170239132c17589d877f1cadb1771",KIA,"","",DIESEL,""
"8ff5a90e2fc47ebf51663ab66ce19769",KIA,"","",DIESEL,""
"600a4d00afef14b9bc116cc636d38e7f",KIA,"","",DIESEL,""
"680afa210623d48a4e2291389ca92f0e",KIA,"","",DIESEL,""
"9fea16c5c50f3e24dad8ea9a5a877aa6",KIA,"","",DIESEL,""
a1ff2de885af1f68734b03336bb48860,KIA,"","",DIESEL,""
"1945395b106dc6244d1b5b8c09644081",KIA,"","",DIESEL,""
ef96dfc0613ec7d0bb153f06a5027dc4,KIA,"","",DIESEL,""
"829f2f624325aeadb96f849c1445625f",KIA,"","",DIESEL,""
"63dedf245b09bfa23ba0faf02619f642",LANCIA,"","",DIESEL,""
ff5ec2df91654d602f130d88417d14c7,LANDROVER,"","",DIESEL,""
"5c66cf0dbc6e4922f47341c89dfc7810",MAZDA,"","",DIESEL,""
"49d6e95764075cc4058998aacb7bbd34",MAZDA,"","",DIESEL,""
"14d5c4d9a94ac8acc6d61b9c97c616a1",MERCEDES,"","",DIESEL,""
ddd9160482da3a8017ae121d7788ba30,MERCEDES,"","",DIESEL,""
"6c8d4725826d5f13212af44925343b0b",MERCEDES,"","",DIESEL,""
d4344cd3a732cd2881bca903e86950bf,MERCEDES,"","",DIESEL,""
"6171a5f16fe5e5c470dda0157c9ef17e",MERCEDES,"","",DIESEL,""
"211ea072e69b5f1810f89f9131343c71",MERCEDES,"","",DIESEL,""
de26bb9545cc6ba1d971b84bb17791b4,MERCEDES,"","",DIESEL,""
dd4db4f21bb162b8a52201bfc9ee9d23,MERCEDES,"","",DIESEL,""
d081472d7db93ea468e05d69dd1a828a,MERCEDES,"","",DIESEL,""
a0cb763325666b1689730e863c941d44,MERCEDES,"","",DIESEL,""
"42f74fb87d94a9b0ce7e60b6b137ba0a",MERCEDES,"","",DIESEL,""
b576db03f2805c2d948efc9ccc70bb61,MERCEDES,"","",DIESEL,""
"0020b7a92ca56304b6574ba9095bf7c5",MERCEDES,"","",DIESEL,""
da4b5311c3149e8040ec68c6402f1143,MERCEDES,"","",DIESEL,""
"7f82c28fbdb3377845c0dd40da56b7aa",MERCEDES,"","",DIESEL,""
"8a5c127ad36c4dbcbc9df9c85e437cab",MERCEDES,"","",DIESEL,""
"742883a4978560239aab185db13c80ed",MERCEDES,"","",DIESEL,""
"5e68ccc1466a51df7d5da328b28c4751",MERCEDES,"","",DIESEL,""
"17a68fab842cc42e66e0928406a0d5df",MERCEDES,"","",DIESEL,""
"8bf4029159d24d501c0dfdd222cbf3bb",MERCEDES,"","",DIESEL,""
"2ce74609017d3067d977cca0afd4e2ba",MERCEDES,"","",DIESEL,""
dbbf123dc8744003d41f0e7f8daec42d,MERCEDES,"","",DIESEL,""
e6f9f44d7e43f994d6d604bb75efc96d,MERCEDES,"","",DIESEL,""
"42044f1edd718780d1a9548b430a654b",MINI,"","",DIESEL,""
"3d0f1138bd60a46c07efd7177a653963",MINI,"","",DIESEL,""
"1fa59070b00615aabc5b396cc2f9798f",MINI,"","",DIESEL,""
"13a3a94bd9aeeaef6e91d29e708734c0",MINI,"","",DIESEL,""
"0ae28b1c6f01e82caf54550a0fa7d84e",NISSAN,"","",DIESEL,""
"5cb2c2da6494b3e3853d33e1cd5665ec",NISSAN,"","",DIESEL,""
"94c33e84a617cbb644776b93afe531f9",NISSAN,"","",DIESEL,""
"605a69dd13a8a42b583bdb359d20e4ff",NISSAN,"","",DIESEL,""
"41cf72cdc94b0db44501bcd530a0c62d",NISSAN,"","",DIESEL,""
"069c67d2ddfee444b3b23ac9eec68e7c",NISSAN,"","",DIESEL,""
"7a26f0ea85cdf6f129dfab7f0d1439c5",NISSAN,"","",DIESEL,""
"4510cb32fe9e29b134ad7f2d692d91a6",NISSAN,"","",DIESEL,""
"8268e811266b73af259e57c5dcaf4be3",NISSAN,"","",DIESEL,""
"564c39e60101bb6db224d3a97d520fdc",NISSAN,"","",DIESEL,""
cebf4d1da0f0a62d6266e6624dc24f7e,NISSAN,"","",DIESEL,""
"83e75f71d61ec44d515ba3258a065584",NISSAN,"","",DIESEL,""
d5e56e9d7d76d0b2c6b3d23dafce209e,NISSAN,"","",DIESEL,""
"6c0333a2374dfee9c06c715b6756645b",NISSAN,"","",DIESEL,""
"9ca07fdf921aa0c2be53d37c44e3a303",NISSAN,"","",DIESEL,""
f73a1365e2003e1f11d2a455611ed33a,OPEL,"","",DIESEL,""
fc7b1d2a69db9e9b6a1f8ef417b18f4a,OPEL,"","",DIESEL,""
"192cb3210264a2d1a35cd84de64c7393",OPEL,"","",DIESEL,""
"8117fbe2c9cfe93105cfdf2cd377b036",OPEL,"","",DIESEL,""
b5f50d574d98bfd7647193b9b2e66c2b,OPEL,"","",DIESEL,""
f424c9f06dbd63a3c3053d01d53e6e2f,OPEL,"","",DIESEL,""
"31552ada87bf60dce7c35f74854ccbc3",OPEL,"","",DIESEL,""
af2a0668abfc0e5fd4fff2c62868030d,OPEL,"","",DIESEL,""
"4437f17c45d7c654dce280f3d86ce4ca",OPEL,"","",DIESEL,""
"20156199c778f0f0516fb330b1e306f4",OPEL,"","",DIESEL,""
c0e3527fcfd251a105ba0fe7a5599ebc,OPEL,"","",DIESEL,""
"895c1a03d42808deae3e29ffa4520855",OPEL,"","",DIESEL,""
"13ed738aa3d7db420ce662a61bc15eb2",OPEL,"","",DIESEL,""
"41f07215f936cc6f695275111d4f9009",OPEL,"","",DIESEL,""
c4e7ebfd7ab0e86e6fbc8129e70fbd78,OPEL,"","",DIESEL,""
"00eff0fc55fb383e593bfdc88100a991",OPEL,"","",DIESEL,""
"76bcd6d6ef49e5948251308d30113acd",OPEL,"","",DIESEL,""
a5942fa95cb8bbdf6fa966b134556c63,OPEL,"","",DIESEL,""
f096c0b1ecb088696b25ea3ebe97ca64,OPEL,"","",DIESEL,""
acf7db22be4af6499340e3280e819507,OPEL,"","",DIESEL,""
"9e96408aee000f6287cd39f68b317f2d",OPEL,"","",DIESEL,""
"0e0ea9b1ec0c9ae20933c676d845abff",OPEL,"","",DIESEL,""
"7cf1484d81ee32fd4bf7a4b1f5bc0bf2",OPEL,"","",DIESEL,""
"74608510fb0e261ffc958543b2a29213",OPEL,"","",DIESEL,""
be779df43365ba2c9a67a3a382ba2afa,OPEL,"","",DIESEL,""
"161ac8d0f7c484c939d287e84059253b",OPEL,"","",DIESEL,""
"7b5401c1a1be05b7b62222e50ec1fa4c",OPEL,"","",DIESEL,""
"783c8c0a162cf706d21a3cbf23e373c4",OPEL,"","",DIESEL,""
"140798a80cc9066c52d74bd19fab019c",OPEL,"","",DIESEL,""
"33ad47f06106d8254e324b60687e8c6e",OPEL,"","",DIESEL,""
c009679991874434000ca355bf2f1876,OPEL,"","",DIESEL,""
"096760ea4b5a55e02a634d8141703269",OPEL,"","",DIESEL,""
"0dc8f700bc0993f769d3874625af6a21",OPEL,"","",DIESEL,""
"57ce914d1d346e1938fff94a16434a7a",OPEL,"","",DIESEL,""
eb60a6d74bd5f3714bde55b965de44ca,OPEL,"","",DIESEL,""
bcd91e6676f304d55ca3b5feb250528a,OPEL,"","",DIESEL,""
"22d1ce578a9292f89c274ef218645426",OPEL,"","",DIESEL,""
"519be8c54a60d617df808f99f4888e4e",OPEL,"","",DIESEL,""
"2773f36596f5fdb231e0695fee426720",OPEL,"","",DIESEL,""
b3b0d265d371107f3690be05f74f15c7,OPEL,"","",DIESEL,""
"2ad7ad6e3dbb4f55eaee33da96ee5feb",OPEL,"","",DIESEL,""
"158216fb0debd71280388f9bbb71ad24",PEUGEOT,"","",DIESEL,""
b734e8cb18237313ca88400ee1123073,PEUGEOT,"","",DIESEL,""
"929d7d298fb3ea900093cc95f247f7f5",PEUGEOT,"","",DIESEL,""
c411482e388a1e1cec19ad11c16936eb,PEUGEOT,"","",DIESEL,""
aa84e73a2f11c0904ede8d4185435f3d,PEUGEOT,"","",DIESEL,""
"69e5f15f2a5704e594f6a5c7c9867d5b",PEUGEOT,"","",DIESEL,""
"0b5adfa03ab216615fe07896ee921c10",PEUGEOT,"","",DIESEL,""
"81b0b8e4f1e9acf890207bbebcf5d5df",PEUGEOT,"","",DIESEL,""
"700b4d8ccbb7edd911acdc44c03bdf91",PEUGEOT,"","",DIESEL,""
f84c53f83b40e82abc4628e65a3611a4,PEUGEOT,"","",DIESEL,""
"519eb1bc29b3c3951e6eda8906a145bd",PEUGEOT,"","",DIESEL,""
"4a457bbeb0b84988d82a8b7c5123ea63",PEUGEOT,"","",DIESEL,""
"1090d8ed5fef22c7129d2884614b2510",PEUGEOT,"","",DIESEL,""
"3e7c8e795afec2879baa85657b2c9bd9",PEUGEOT,"","",DIESEL,""
"527e55d41aad9b85e5481e519f67cb8b",PEUGEOT,"","",DIESEL,""
c9cd865642303f0dde36d565de8f453b,PEUGEOT,"","",DIESEL,""
"359ac7e522ff56ccda2fa299ba13de29",PEUGEOT,"","",DIESEL,""
"1ee26ba6168a618fa32613d232d3bcb8",PEUGEOT,"","",DIESEL,""
"977831cf2d629a881479706868725242",PEUGEOT,"","",DIESEL,""
"1bfc8c7e57b8c250dba819e84953d280",PEUGEOT,"","",DIESEL,""
"9736b179bcaa42bd314774f1bf3307d2",PEUGEOT,"","",DIESEL,""
"127c14c3952772d31951c0ca5fd86d4f",PEUGEOT,"","",DIESEL,""
d019d9ce145bbed00458191e2d9eb5b5,PEUGEOT,"","",DIESEL,""
d1dcfccf3a5acc7562b1c9b65c0aa953,PEUGEOT,"","",DIESEL,""
"1fbdbd942a49fe18ab2e045c92525e19",PEUGEOT,"","",DIESEL,""
"083e7b9dbd38bd89b736e6604164bd3b",PEUGEOT,"","",DIESEL,""
"1446fd28bfb8af40ce1a45b06e059382",PEUGEOT,"","",DIESEL,""
f742b86d17d2afc963bd2bfcf2eafcc2,PEUGEOT,"","",DIESEL,""
da85c4a80248ea0586ec0db97bec0ecf,PEUGEOT,"","",DIESEL,""
"127ff2d126718e7359f0d671769564ed",PEUGEOT,"","",DIESEL,""
a245f6005b83c2709eece79b2fb2fd08,PEUGEOT,"","",DIESEL,""
ccabc556bc14e70a58144166975189b4,PEUGEOT,"","",DIESEL,""
"83f361292f7ad03640406a76b9193e7f",PEUGEOT,"","",DIESEL,""
"7cfe6b953a689be4e5f06442b929ae3a",PEUGEOT,"","",DIESEL,""
"0dc33eceb40866325af1466a0cbb1fa1",PEUGEOT,"","",DIESEL,""
"3a4e248d5478c2d090b0db27e7dd25cd",PEUGEOT,"","",DIESEL,""
"4c86de30cb8a69ae6943134f7138aab6",PEUGEOT,"","",DIESEL,""
aea39501158328a0c2a5e11a5f69995a,PEUGEOT,"","",DIESEL,""
"353115272a79333a4197307fb41ccfe7",PEUGEOT,"","",DIESEL,""
"3dc49b44b32dcd7f520b9a8cddb0b62a",PEUGEOT,"","",DIESEL,""
"938564b582f6962c2f00ff131b28c6ca",PEUGEOT,"","",DIESEL,""
"3894f001a3d50764dc2968e8e033b1df",PEUGEOT,"","",DIESEL,""
"4fe5853e4ed673304d2f2993280eaece",PEUGEOT,"","",DIESEL,""
"1670b31c1a2cdf3cbe35322f3df756ed",PEUGEOT,"","",DIESEL,""
"22ab4dd527154e8bea811a4d007b4a49",PEUGEOT,"","",DIESEL,""
"46bc40d4f5a8d8a0fa60307582378019",RENAULT,"","",DIESEL,""
c4851759db79ee055e385200d94e2eb8,RENAULT,"","",DIESEL,""
f489a30f4a7758f2a81b2bd76fd31a44,RENAULT,"","",DIESEL,""
"52507ec9d51807148296958f399fbbe5",RENAULT,"","",DIESEL,""
fbfe2a707f80692ce303474640ab191a,RENAULT,"","",DIESEL,""
"10c53c1214e8271ea17d13e1b852afb7",RENAULT,"","",DIESEL,""
"9c79fc247397ec9ad0d43c5de60a9c1b",RENAULT,"","",DIESEL,""
"99731ed03d180a23c6695031fd68fa2a",RENAULT,"","",DIESEL,""
aa752d2f1ddff82e41943caac837a43d,RENAULT,"","",DIESEL,""
"96853dcb55549387bdff94e3907e1544",RENAULT,"","",DIESEL,""
"4654f3df72c0f3199eed096f22c9d2fa",RENAULT,"","",DIESEL,""
"4b02956f71d7d3e22f0d1c9a3f84ea9d",RENAULT,"","",DIESEL,""
f618140f4134320d2c219fdf02809032,RENAULT,"","",DIESEL,""
b6d29f05ba020500e24f14169e4449d6,RENAULT,"","",DIESEL,""
c190f44b5586b5640a6a755309d88ca6,RENAULT,"","",DIESEL,""
"5ffe25b29d175c06d4829892852278da",RENAULT,"","",DIESEL,""
ed1a1260688b6b79699a2a30b184bd76,RENAULT,"","",DIESEL,""
"97637711d10bf755088ec35f7a5c9ae0",RENAULT,"","",DIESEL,""
